47;1074;90;19520;;-19520;;;;0;-1;0;-842150451;-842150451;0;-17;0;0;0;
48;1041;91;20140;;-20140;;;;0;-1;0;-842150451;-842150451;0;-18;0;0;0;
49;1011;92;20740;;-20740;;;;0;-1;0;-842150451;-842150451;0;-19;0;0;0;
50;983;93;21330;;-21330;;;;0;-1;0;-842150451;-842150451;0;-20;0;0;0;
51;958;94;21890;;-21890;;;;0;-1;0;-842150451;-842150451;0;-21;0;0;0;
52;934;95;22450;;-22450;;;;0;-1;0;-842150451;-842150451;0;-22;0;0;0;
53;912;96;22990;;-22990;;;;0;-1;0;-842150451;-842150451;0;-23;0;0;0;
54;892;97;23510;;-23510;;;;0;-1;0;-842150451;-842150451;0;-24;0;0;0;
55;873;98;24020;;-24020;;;;0;-1;0;-842150451;-842150451;0;-25;0;0;0;
56;855;99;24520;;-24520;;;;0;-1;0;-842150451;-842150451;0;-26;0;0;0;
57;838;100;25020;;-25020;;;;0;-1;0;-842150451;-842150451;0;-27;0;0;0;
58;822;101;25510;;-25510;;;;0;-1;0;-842150451;-842150451;0;-28;0;0;0;
59;807;101;25980;;-25980;;;;0;-1;0;-842150451;-842150451;0;-29;0;0;0;
60;793;102;26440;;-26440;;;;0;-1;0;-842150451;-842150451;0;-30;0;0;0;
61;779;103;26920;;-26920;;;;0;-1;0;-842150451;-842150451;0;-31;0;0;0;
62;766;104;27370;;-27370;;;;0;-1;0;-842150451;-842150451;0;-32;0;0;0;
63;754;105;27810;;-27810;;;;0;-1;0;-842150451;-842150451;0;-33;0;0;0;
64;742;105;28260;;-28260;;;;0;-1;0;-842150451;-842150451;0;-34;0;0;0;
65;731;106;28680;;-28680;;;;0;-1;0;-842150451;-842150451;0;-35;0;0;0;
66;720;107;29120;;-29120;;;;0;-1;0;-842150451;-842150451;0;-36;0;0;0;
67;710;108;29530;;-29530;;;;0;-1;0;-842150451;-842150451;0;-37;0;0;0;
68;700;108;29950;;-29950;;;;0;-1;0;-842150451;-842150451;0;-38;0;0;0;
69;691;109;30340;;-30340;;;;0;-1;0;-842150451;-842150451;0;-39;0;0;0;
70;682;110;30750;;-30750;;;;0;-1;0;-842150451;-842150451;0;-40;0;0;0;
71;673;110;31160;;-31160;;;;0;-1;0;-842150451;-842150451;0;-41;0;0;0;
72;665;111;31530;;-31530;;;;0;-1;0;-842150451;-842150451;0;-42;0;0;0;
73;657;112;31920;;-31920;;;;0;-1;0;-842150451;-842150451;0;-43;0;0;0;
74;649;112;32310;;-32310;;;;0;-1;0;-842150451;-842150451;0;-44;0;0;0;
75;642;113;32660;;-32660;;;;0;-1;0;-842150451;-842150451;0;-45;0;0;0;
76;634;114;33070;;-33070;;;;0;-1;0;-842150451;-842150451;0;-46;0;0;0;
77;627;114;33440;;-33440;;;;0;-1;0;-842150451;-842150451;0;-47;0;0;0;
78;621;115;33770;;-33770;;;;0;-1;0;-842150451;-842150451;0;-48;0;0;0;
79;614;115;34150;;-34150;;;;0;-1;0;-842150451;-842150451;0;-49;0;0;0;
80;608;116;34490;;-34490;;;;0;-1;0;-842150451;-842150451;0;-50;0;0;0;
81;602;117;34830;;-34830;;;;0;-1;0;-842150451;-842150451;0;-51;0;0;0;
82;596;117;35180;;-35180;;;;0;-1;0;-842150451;-842150451;0;-52;0;0;0;
83;590;118;35540;;-35540;;;;0;-1;0;-842150451;-842150451;0;-53;0;0;0;
84;584;119;35910;;-35910;;;;0;-1;0;-842150451;-842150451;0;-54;0;0;0;
85;579;119;36220;;-36220;;;;0;-1;0;-842150451;-842150451;0;-55;0;0;0;
86;573;120;36590;;-36590;;;;0;-1;0;-842150451;-842150451;0;-56;0;0;0;
87;568;120;36920;;-36920;;;;0;-1;0;-842150451;-842150451;0;-57;0;0;0;
88;563;121;37240;;-37240;;;;0;-1;0;-842150451;-842150451;0;-58;0;0;0;
89;569;121;36850;;-36850;;;;0;-1;0;-842150451;-842150451;0;-59;0;0;0;
90;576;122;36400;;-36400;;;;0;-1;0;-842150451;-842150451;0;-60;0;0;0;
91;583;123;35970;;-35970;;;;0;-1;0;-842150451;-842150451;0;-61;0;0;0;
92;591;123;35480;;-35480;;;;0;-1;0;-842150451;-842150451;0;-62;0;0;0;
93;598;124;35060;;-35060;;;;0;-1;0;-842150451;-842150451;0;-63;0;0;0;
94;606;124;34600;;-34600;;;;0;-1;0;-842150451;-842150451;0;-64;0;0;0;
95;615;125;34100;;-34100;;;;0;-1;0;-842150451;-842150451;0;-65;0;0;0;
96;623;126;33660;;-33660;;;;0;-1;0;-842150451;-842150451;0;-66;0;0;0;
97;632;126;33180;;-33180;;;;0;-1;0;-842150451;-842150451;0;-67;0;0;0;
98;642;127;32660;;-32660;;;;0;-1;0;-842150451;-842150451;0;-68;0;0;0;
99;652;127;32160;;-32160;;;;0;-1;0;-842150451;-842150451;0;-69;0;0;0;
100;662;128;31670;;-31670;;;;0;-1;0;-842150451;-842150451;0;-70;0;0;0;
101;673;129;31160;;-31160;;;;0;-1;0;-842150451;-842150451;0;-71;0;0;0;
102;684;129;30660;;-30660;;;;0;-1;0;-842150451;-842150451;0;-72;0;0;0;
103;696;130;30130;;-30130;;;;0;-1;0;-842150451;-842150451;0;-73;0;0;0;
104;709;131;29570;;-29570;;;;0;-1;0;-842150451;-842150451;0;-74;0;0;0;
105;722;131;29040;;-29040;;;;0;-1;0;-842150451;-842150451;0;-75;0;0;0;
106;736;132;28490;;-28490;;;;0;-1;0;-842150451;-842150451;0;-76;0;0;0;
107;752;133;27880;;-27880;;;;0;-1;0;-842150451;-842150451;0;-77;0;0;0;
108;768;134;27300;;-27300;;;;0;-1;0;-842150451;-842150451;0;-78;0;0;0;
109;785;134;26710;;-26710;;;;0;-1;0;-842150451;-842150451;0;-79;0;0;0;
110;803;135;26110;;-26110;;;;0;-1;0;-842150451;-842150451;0;-80;0;0;0;
111;822;136;25510;;-25510;;;;0;-1;0;-842150451;-842150451;0;-81;0;0;0;
112;844;137;24840;;-24840;;;;0;-1;0;-842150451;-842150451;0;-82;0;0;0;
113;866;138;24210;;-24210;;;;0;-1;0;-842150451;-842150451;0;-83;0;0;0;
114;891;139;23530;;-23530;;;;0;-1;0;-842150451;-842150451;0;-84;0;0;0;
115;918;139;22840;;-22840;;;;0;-1;0;-842150451;-842150451;0;-85;0;0;0;
116;948;140;22120;;-22120;;;;0;-1;0;-842150451;-842150451;0;-86;0;0;0;
117;981;141;21370;;-21370;;;;0;-1;0;-842150451;-842150451;0;-87;0;0;0;
118;1017;142;20620;;-20620;;;;0;-1;0;-842150451;-842150451;0;-88;0;0;0;
119;1058;143;19820;;-19820;;;;0;-1;0;-842150451;-842150451;0;-89;0;0;0;
120;1104;144;18990;;-18990;;;;0;-1;0;-842150451;-842150451;0;-90;0;0;0;
121;1156;145;18140;;-18140;;;;0;-1;0;-842150451;-842150451;0;-91;0;0;0;
122;1217;147;17230;;-17230;;;;0;-1;0;-842150451;-842150451;0;-92;0;0;0;
123;1289;148;16260;;-16260;;;;0;-1;0;-842150451;-842150451;0;-93;0;0;0;
124;1375;149;15250;;-15250;;;;0;-1;0;-842150451;-842150451;0;-94;0;0;0;
125;1481;151;14160;;-14160;;;;0;-1;0;-842150451;-842150451;0;-95;0;0;0;
126;1615;152;12980;;-12980;;;;0;-1;0;-842150451;-842150451;0;-96;0;0;0;
127;1795;154;11680;;-11680;;;;0;-1;0;-842150451;-842150451;0;-97;0;0;0;
128;2052;155;10220;;-10220;;;;0;-1;0;-842150451;-842150451;0;-98;0;0;0;
129;2462;157;8510;;-8510;;;;0;-1;0;-842150451;-842150451;0;-99;0;0;0;
130;3283;160;6380;;-6380;;;;0;-1;0;-842150451;-842150451;0;-100;0;0;0;
131;5000;163;4190;;-4190;;;;0;-1;0;-842150451;-842150451;0;-101;0;0;0;
132;20000;168;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
133;20000;188;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
134;20000;208;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
135;20000;228;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
136;20000;248;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
137;20000;268;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
138;20000;288;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
139;20000;308;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
140;20000;328;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
141;20000;348;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
142;20000;368;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
143;20000;388;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
144;20000;408;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
145;20000;428;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
146;20000;448;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
147;20000;468;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
148;20000;488;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
149;20000;508;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
150;20000;528;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
151;20000;548;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
152;20000;568;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
153;20000;588;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
154;20000;608;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
155;20000;628;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
156;20000;648;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
157;20000;668;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
158;20000;688;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
159;20000;708;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
160;20000;728;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
161;20000;748;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
162;20000;768;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
163;20000;788;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
164;20000;808;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
165;20000;828;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
166;20000;848;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
167;20000;868;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
168;20000;888;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
169;20000;908;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
170;20000;928;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
171;20000;948;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
172;20000;968;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
173;20000;988;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
174;20000;1008;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
175;20000;1028;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
176;20000;1048;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
177;20000;1068;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
178;20000;1088;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
179;20000;1108;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
180;20000;1128;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
181;20000;1148;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
182;20000;1168;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
183;20000;1188;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
184;20000;1208;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
185;20000;1228;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
186;20000;1248;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
187;20000;1268;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
188;20000;1288;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
189;20000;1308;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
190;20000;1328;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
191;20000;1348;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
192;20000;1368;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
193;20000;1388;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
194;20000;1408;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
195;20000;1428;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
196;20000;1448;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
197;20000;1468;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
198;20000;1488;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
199;20000;1508;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
200;20000;1528;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
201;20000;1548;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
202;20000;1568;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
203;20000;1588;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
204;20000;1608;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
205;20000;1628;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
206;20000;1648;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
207;20000;1668;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
208;20000;1688;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
209;20000;1708;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
210;20000;1728;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
211;20000;1748;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
212;20000;1768;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
213;20000;1788;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
214;20000;1808;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
215;20000;1828;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
216;20000;1848;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
217;20000;1868;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
218;20000;1888;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
219;20000;1908;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
220;20000;1928;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
221;20000;1948;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
222;20000;1968;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
223;20000;1988;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
224;20000;2008;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
225;20000;2028;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
226;20000;2048;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
227;20000;2068;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
228;20000;2088;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
229;20000;2108;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
230;20000;2128;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
231;20000;2148;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
232;20000;2168;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
233;20000;2188;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
234;20000;2208;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
235;20000;2228;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
236;20000;2248;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
237;20000;2268;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
238;20000;2288;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
239;20000;2308;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
240;20000;2328;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
241;20000;2348;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
242;20000;2368;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
243;20000;2388;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
244;20000;2408;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
245;20000;2428;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
246;20000;2448;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
247;20000;2468;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
248;20000;2488;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
249;20000;2508;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
250;20000;2528;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
251;20000;2548;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
252;20000;2568;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
253;20000;2588;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
254;20000;2608;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
255;20000;2628;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
256;20000;2648;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
257;20000;2668;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
258;20000;2688;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
259;20000;2708;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
260;20000;2728;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
261;20000;2748;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
262;20000;2768;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
263;20000;2788;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
264;20000;2808;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
265;20000;2828;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
266;20000;2848;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
267;20000;2868;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
268;20000;2888;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
269;20000;2908;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
270;20000;2928;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
271;20000;2948;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
272;20000;2968;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
273;20000;2988;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
274;20000;3008;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
275;20000;3028;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
276;20000;3048;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
277;20000;3068;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
278;20000;3088;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
279;20000;3108;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
280;20000;3128;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
281;20000;3148;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
282;20000;3168;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
283;20000;3188;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
284;20000;3208;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
285;20000;3228;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
286;20000;3248;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
287;20000;3268;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
288;20000;3288;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
289;20000;3308;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
290;20000;3328;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
291;20000;3348;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
292;20000;3368;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
293;20000;3388;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
294;20000;3408;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
295;20000;3428;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
296;20000;3448;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
297;20000;3468;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
298;20000;3488;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
299;20000;3508;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
300;20000;3528;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
301;20000;3548;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
302;20000;3568;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
303;20000;3588;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
304;20000;3608;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
305;20000;3628;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
306;20000;3648;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
307;20000;3668;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
308;20000;3688;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
309;20000;3708;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
310;20000;3728;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
311;20000;3748;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
312;20000;3768;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
313;20000;3788;1040;;;;;;0;0;0;-842150451;-842150451;0;-101;0;0;0;
